# Residuals   
# Time        	p             	Ux            	Uy            
14.46         	3.306461e-01	1.347319e-02	2.055137e-02
14.47         	3.176128e-01	1.367328e-02	2.037926e-02
14.48         	3.002973e-01	1.372159e-02	2.015288e-02
14.49         	2.832792e-01	1.379688e-02	1.992705e-02
14.5          	2.584410e-01	1.382050e-02	1.972889e-02
14.51         	2.672228e-01	1.379923e-02	1.954593e-02
14.52         	2.334289e-01	1.373517e-02	1.934257e-02
14.53         	2.295669e-01	1.367366e-02	1.917424e-02
14.54         	2.368832e-01	1.360063e-02	1.900693e-02
14.55         	2.355186e-01	1.352063e-02	1.882492e-02
14.56         	2.382153e-01	1.339098e-02	1.864910e-02
14.57         	2.383237e-01	1.327775e-02	1.850836e-02
14.58         	2.419564e-01	1.314790e-02	1.838231e-02
14.59         	2.341919e-01	1.292656e-02	1.820620e-02
14.6          	2.442699e-01	1.272418e-02	1.811569e-02
14.61         	2.490088e-01	1.251400e-02	1.804575e-02
14.62         	2.497449e-01	1.230550e-02	1.803672e-02
14.63         	2.435027e-01	1.211118e-02	1.806181e-02
14.64         	2.322423e-01	1.193571e-02	1.814421e-02
14.65         	2.541621e-01	1.179577e-02	1.832023e-02
14.66         	2.710137e-01	1.168217e-02	1.860703e-02
14.67         	2.531727e-01	1.156435e-02	1.893331e-02
14.68         	2.539692e-01	1.140071e-02	1.927817e-02
14.69         	2.586119e-01	1.124621e-02	1.967898e-02
14.7          	2.638907e-01	1.107400e-02	2.007578e-02
14.71         	2.732219e-01	1.089156e-02	2.047604e-02
14.72         	3.028730e-01	1.073035e-02	2.086247e-02
14.73         	3.141649e-01	1.061512e-02	2.124110e-02
14.74         	3.383086e-01	1.050706e-02	2.157721e-02
14.75         	3.399554e-01	1.044047e-02	2.185153e-02
14.76         	3.384764e-01	1.044341e-02	2.203228e-02
14.77         	3.457422e-01	1.038220e-02	2.214847e-02
14.78         	3.338168e-01	1.038305e-02	2.219537e-02
14.79         	3.229337e-01	1.043964e-02	2.220087e-02
14.8          	3.331693e-01	1.058560e-02	2.220074e-02
14.81         	3.321096e-01	1.079937e-02	2.219463e-02
14.82         	3.254784e-01	1.111098e-02	2.211991e-02
14.83         	3.613281e-01	1.141792e-02	2.206773e-02
14.84         	3.754043e-01	1.172522e-02	2.192658e-02
14.85         	3.361829e-01	1.204471e-02	2.172672e-02
14.86         	3.606816e-01	1.236387e-02	2.146085e-02
14.87         	3.279549e-01	1.270265e-02	2.125976e-02
14.88         	3.216085e-01	1.312019e-02	2.106834e-02
14.89         	3.403120e-01	1.348713e-02	2.085267e-02
14.9          	3.302678e-01	1.378896e-02	2.070943e-02
14.91         	3.464070e-01	1.407379e-02	2.052908e-02
14.92         	3.307163e-01	1.427549e-02	2.031634e-02
14.93         	2.999508e-01	1.439182e-02	2.020454e-02
14.94         	2.986975e-01	1.447930e-02	2.006879e-02
14.95         	2.657189e-01	1.450076e-02	1.993743e-02
14.96         	2.703001e-01	1.447649e-02	1.977704e-02
14.97         	2.491318e-01	1.443367e-02	1.964025e-02
14.98         	2.429896e-01	1.436768e-02	1.949188e-02
14.99         	2.622159e-01	1.435487e-02	1.933066e-02
15            	2.751182e-01	1.437100e-02	1.920336e-02
15.01         	2.787603e-01	1.436572e-02	1.906488e-02
15.02         	2.890712e-01	1.433682e-02	1.886597e-02
15.03         	2.708710e-01	1.423108e-02	1.868316e-02
15.04         	2.539599e-01	1.403256e-02	1.849493e-02
15.05         	2.444498e-01	1.382842e-02	1.832834e-02
15.06         	2.289122e-01	1.362709e-02	1.823459e-02
15.07         	2.189944e-01	1.340913e-02	1.817789e-02
15.08         	2.066715e-01	1.316118e-02	1.814935e-02
15.09         	2.145714e-01	1.298258e-02	1.822644e-02
15.1          	2.185075e-01	1.276654e-02	1.833290e-02
15.11         	2.249001e-01	1.253230e-02	1.851631e-02
15.12         	2.403045e-01	1.231150e-02	1.880287e-02
15.13         	2.542275e-01	1.208393e-02	1.913732e-02
15.14         	2.938279e-01	1.188314e-02	1.950090e-02
15.15         	2.724407e-01	1.178064e-02	1.975502e-02
15.16         	2.756704e-01	1.164072e-02	2.015047e-02
15.17         	2.938727e-01	1.154761e-02	2.045721e-02
15.18         	2.963779e-01	1.142868e-02	2.084514e-02
15.19         	3.265914e-01	1.135921e-02	2.110226e-02
15.2          	3.374723e-01	1.128018e-02	2.131471e-02
15.21         	3.229817e-01	1.112095e-02	2.158483e-02
15.22         	3.169868e-01	1.108643e-02	2.165362e-02
15.23         	3.263034e-01	1.101915e-02	2.171999e-02
15.24         	3.426543e-01	1.100274e-02	2.172951e-02
15.25         	3.363968e-01	1.104947e-02	2.167936e-02
15.26         	3.271625e-01	1.124918e-02	2.160645e-02
15.27         	3.326160e-01	1.152773e-02	2.154446e-02
15.28         	3.532363e-01	1.184389e-02	2.149196e-02
15.29         	3.434874e-01	1.217365e-02	2.144729e-02
15.3          	3.396848e-01	1.249632e-02	2.129710e-02
15.31         	3.617633e-01	1.282722e-02	2.106280e-02
15.32         	3.314545e-01	1.316473e-02	2.081330e-02
15.33         	3.364191e-01	1.344660e-02	2.053637e-02
15.34         	3.289454e-01	1.374180e-02	2.031954e-02
15.35         	3.400480e-01	1.401180e-02	2.010921e-02
15.36         	3.200324e-01	1.423110e-02	1.995566e-02
15.37         	3.127439e-01	1.432423e-02	1.980536e-02
15.38         	2.712907e-01	1.443209e-02	1.963972e-02
15.39         	2.816411e-01	1.443963e-02	1.950579e-02
15.4          	2.416807e-01	1.442389e-02	1.939449e-02
15.41         	2.527269e-01	1.435361e-02	1.924603e-02
15.42         	2.465979e-01	1.425369e-02	1.911549e-02
15.43         	2.479357e-01	1.413930e-02	1.893945e-02
15.44         	2.552139e-01	1.407143e-02	1.880549e-02
15.45         	2.600213e-01	1.399856e-02	1.865234e-02
15.46         	2.644629e-01	1.391621e-02	1.846840e-02
15.47         	2.469330e-01	1.379732e-02	1.827777e-02
15.48         	2.350032e-01	1.357732e-02	1.809771e-02
15.49         	2.294622e-01	1.333401e-02	1.795303e-02
15.5          	2.127967e-01	1.313066e-02	1.783392e-02
15.51         	2.079484e-01	1.293051e-02	1.778324e-02
15.52         	1.897584e-01	1.269711e-02	1.775701e-02
15.53         	1.840938e-01	1.249806e-02	1.780614e-02
15.54         	1.975601e-01	1.231105e-02	1.792227e-02
15.55         	2.126178e-01	1.210213e-02	1.810576e-02
15.56         	2.163655e-01	1.189384e-02	1.834775e-02
15.57         	2.328331e-01	1.170434e-02	1.873007e-02
15.58         	2.701300e-01	1.152536e-02	1.913996e-02
15.59         	2.771129e-01	1.135908e-02	1.960319e-02
15.6          	2.664514e-01	1.128592e-02	1.988795e-02
15.61         	2.707345e-01	1.115175e-02	2.036889e-02
15.62         	3.003236e-01	1.107857e-02	2.072535e-02
15.63         	2.987474e-01	1.094402e-02	2.112837e-02
15.64         	3.392555e-01	1.086327e-02	2.145425e-02
15.65         	3.486932e-01	1.080009e-02	2.171662e-02
15.66         	3.392503e-01	1.070979e-02	2.196996e-02
15.67         	3.332825e-01	1.064240e-02	2.210735e-02
15.68         	3.334105e-01	1.058716e-02	2.213204e-02
15.69         	3.376843e-01	1.060683e-02	2.212588e-02
15.7          	3.337402e-01	1.070723e-02	2.211395e-02
15.71         	3.345791e-01	1.092412e-02	2.202516e-02
15.72         	3.392489e-01	1.120939e-02	2.196060e-02
15.73         	3.524271e-01	1.152483e-02	2.195411e-02
15.74         	3.704359e-01	1.187864e-02	2.184249e-02
15.75         	3.449875e-01	1.220148e-02	2.174234e-02
15.76         	3.616786e-01	1.255787e-02	2.153673e-02
15.77         	3.653640e-01	1.287362e-02	2.131572e-02
15.78         	3.525502e-01	1.317501e-02	2.104004e-02
15.79         	3.533293e-01	1.343800e-02	2.079225e-02
15.8          	3.575800e-01	1.374855e-02	2.058038e-02
15.81         	3.370850e-01	1.394129e-02	2.044546e-02
15.82         	2.992718e-01	1.406606e-02	2.030583e-02
15.83         	2.879462e-01	1.415751e-02	2.011440e-02
15.84         	2.604967e-01	1.418439e-02	2.000233e-02
15.85         	2.488554e-01	1.416534e-02	1.985149e-02
15.86         	2.461566e-01	1.412207e-02	1.972735e-02
15.87         	2.257080e-01	1.403574e-02	1.961235e-02
15.88         	2.336105e-01	1.394578e-02	1.949011e-02
15.89         	2.313406e-01	1.386636e-02	1.936647e-02
15.9          	2.427705e-01	1.379034e-02	1.922522e-02
15.91         	2.609498e-01	1.369734e-02	1.909037e-02
15.92         	2.698099e-01	1.359882e-02	1.894413e-02
15.93         	2.670481e-01	1.349567e-02	1.880076e-02
15.94         	2.845747e-01	1.339316e-02	1.864475e-02
15.95         	2.862938e-01	1.325942e-02	1.855932e-02
15.96         	2.680378e-01	1.311101e-02	1.850220e-02
15.97         	2.521569e-01	1.292456e-02	1.846231e-02
15.98         	2.444503e-01	1.278785e-02	1.850690e-02
15.99         	2.583378e-01	1.269363e-02	1.863094e-02
16            	2.495069e-01	1.261406e-02	1.886826e-02
16.01         	2.315910e-01	1.249958e-02	1.913096e-02
16.02         	2.305337e-01	1.237570e-02	1.948033e-02
16.03         	2.327555e-01	1.219158e-02	1.983871e-02
16.04         	2.407462e-01	1.201858e-02	2.029619e-02
16.05         	2.598924e-01	1.181464e-02	2.073196e-02
16.06         	2.857782e-01	1.163321e-02	2.113572e-02
16.07         	3.025987e-01	1.144616e-02	2.153255e-02
16.08         	3.163198e-01	1.134682e-02	2.187385e-02
16.09         	3.498238e-01	1.126108e-02	2.208877e-02
16.1          	3.513342e-01	1.119772e-02	2.227400e-02
16.11         	3.450467e-01	1.116021e-02	2.234343e-02
16.12         	3.407362e-01	1.113780e-02	2.233885e-02
16.13         	3.445597e-01	1.117025e-02	2.227543e-02
16.14         	3.369258e-01	1.132671e-02	2.217733e-02
16.15         	3.524695e-01	1.154235e-02	2.211676e-02
16.16         	3.674195e-01	1.182610e-02	2.208916e-02
16.17         	3.423801e-01	1.215616e-02	2.201145e-02
16.18         	3.645551e-01	1.251548e-02	2.185944e-02
16.19         	3.918018e-01	1.283909e-02	2.162625e-02
16.2          	3.373050e-01	1.318579e-02	2.139407e-02
16.21         	3.576815e-01	1.354540e-02	2.124171e-02
16.22         	3.501265e-01	1.380814e-02	2.094060e-02
16.23         	3.350829e-01	1.411407e-02	2.065526e-02
16.24         	3.575070e-01	1.435936e-02	2.040827e-02
16.25         	3.531238e-01	1.456355e-02	2.026726e-02
16.26         	3.262952e-01	1.474029e-02	2.013755e-02
16.27         	3.365533e-01	1.482685e-02	1.990784e-02
16.28         	2.770844e-01	1.489030e-02	1.983415e-02
16.29         	2.909155e-01	1.490745e-02	1.968929e-02
16.3          	2.564773e-01	1.484368e-02	1.955802e-02
16.31         	2.786126e-01	1.476520e-02	1.940536e-02
16.32         	2.414965e-01	1.468636e-02	1.930273e-02
16.33         	2.510981e-01	1.456457e-02	1.914752e-02
16.34         	2.228186e-01	1.441056e-02	1.897476e-02
16.35         	2.057621e-01	1.427670e-02	1.883881e-02
16.36         	2.028141e-01	1.410600e-02	1.867930e-02
16.37         	2.084489e-01	1.395003e-02	1.855647e-02
16.38         	2.441805e-01	1.377713e-02	1.850950e-02
16.39         	2.701335e-01	1.367707e-02	1.847673e-02
16.4          	3.023213e-01	1.358530e-02	1.853614e-02
16.41         	3.005997e-01	1.346891e-02	1.858890e-02
16.42         	2.799064e-01	1.334184e-02	1.864862e-02
16.43         	2.743684e-01	1.318097e-02	1.872776e-02
16.44         	2.495690e-01	1.300079e-02	1.890546e-02
16.45         	2.535948e-01	1.284041e-02	1.912047e-02
16.46         	2.399473e-01	1.270499e-02	1.940499e-02
16.47         	2.390078e-01	1.257146e-02	1.978015e-02
16.48         	2.386866e-01	1.245952e-02	2.017451e-02
16.49         	2.435269e-01	1.232856e-02	2.061851e-02
16.5          	2.757292e-01	1.218255e-02	2.109688e-02
16.51         	2.859004e-01	1.199171e-02	2.154787e-02
16.52         	3.127100e-01	1.180936e-02	2.197568e-02
16.53         	3.349638e-01	1.161472e-02	2.228596e-02
16.54         	3.569465e-01	1.152643e-02	2.254628e-02
16.55         	3.497837e-01	1.142687e-02	2.267134e-02
16.56         	3.602961e-01	1.135807e-02	2.275765e-02
16.57         	3.480256e-01	1.132218e-02	2.273662e-02
16.58         	3.386115e-01	1.139954e-02	2.271358e-02
16.59         	3.451209e-01	1.159475e-02	2.265322e-02
16.6          	3.563779e-01	1.182767e-02	2.261483e-02
16.61         	3.560359e-01	1.209100e-02	2.257561e-02
16.62         	3.482025e-01	1.237403e-02	2.243667e-02
16.63         	3.665490e-01	1.264341e-02	2.220559e-02
16.64         	3.650532e-01	1.291806e-02	2.194600e-02
16.65         	3.185606e-01	1.313310e-02	2.161439e-02
16.66         	3.644461e-01	1.334396e-02	2.129987e-02
16.67         	3.323165e-01	1.362358e-02	2.098344e-02
16.68         	3.487876e-01	1.390348e-02	2.073495e-02
16.69         	3.434007e-01	1.407627e-02	2.051479e-02
16.7          	3.239635e-01	1.429438e-02	2.033072e-02
16.71         	3.205972e-01	1.435654e-02	2.009679e-02
16.72         	2.719775e-01	1.440461e-02	1.996317e-02
16.73         	2.891858e-01	1.441646e-02	1.979334e-02
16.74         	2.465969e-01	1.434607e-02	1.968576e-02
16.75         	2.570112e-01	1.422785e-02	1.951334e-02
16.76         	2.248158e-01	1.412220e-02	1.936835e-02
16.77         	2.323993e-01	1.400511e-02	1.920122e-02
16.78         	2.290729e-01	1.391691e-02	1.904873e-02
16.79         	2.426797e-01	1.382694e-02	1.889510e-02
16.8          	2.664181e-01	1.380481e-02	1.878499e-02
16.81         	2.837369e-01	1.378234e-02	1.870018e-02
16.82         	2.986105e-01	1.373468e-02	1.857253e-02
16.83         	3.229498e-01	1.362231e-02	1.839026e-02
16.84         	3.031565e-01	1.345405e-02	1.830949e-02
16.85         	2.769133e-01	1.328708e-02	1.826711e-02
16.86         	2.669177e-01	1.308670e-02	1.826212e-02
16.87         	2.493253e-01	1.290526e-02	1.831101e-02
16.88         	2.561277e-01	1.275595e-02	1.845341e-02
16.89         	2.749279e-01	1.262845e-02	1.868752e-02
16.9          	2.479008e-01	1.249131e-02	1.894037e-02
16.91         	2.455197e-01	1.234082e-02	1.928217e-02
16.92         	2.475167e-01	1.212978e-02	1.966157e-02
16.93         	2.616110e-01	1.191931e-02	2.006939e-02
16.94         	2.741547e-01	1.169103e-02	2.041126e-02
16.95         	2.759830e-01	1.143843e-02	2.077667e-02
16.96         	3.011334e-01	1.125119e-02	2.110333e-02
16.97         	3.285265e-01	1.105715e-02	2.133293e-02
16.98         	3.300052e-01	1.091900e-02	2.155646e-02
16.99         	3.290032e-01	1.085406e-02	2.170208e-02
17            	3.299567e-01	1.081530e-02	2.180398e-02
17.01         	3.270300e-01	1.083366e-02	2.184143e-02
17.02         	3.352075e-01	1.091903e-02	2.184525e-02
17.03         	3.464873e-01	1.106926e-02	2.184290e-02
17.04         	3.240906e-01	1.127474e-02	2.184387e-02
17.05         	3.359740e-01	1.156600e-02	2.175082e-02
17.06         	3.740462e-01	1.183147e-02	2.163460e-02
17.07         	3.389028e-01	1.212709e-02	2.147462e-02
17.08         	3.646637e-01	1.243746e-02	2.125545e-02
17.09         	3.363602e-01	1.278277e-02	2.104374e-02
17.1          	3.461978e-01	1.311834e-02	2.079411e-02
17.11         	3.421089e-01	1.347470e-02	2.058098e-02
17.12         	3.397665e-01	1.379377e-02	2.035114e-02
17.13         	3.388407e-01	1.402033e-02	2.014770e-02
17.14         	3.236111e-01	1.422502e-02	2.002368e-02
17.15         	2.899719e-01	1.437671e-02	1.985583e-02
17.16         	2.778245e-01	1.448032e-02	1.978509e-02
17.17         	2.520287e-01	1.452488e-02	1.965562e-02
17.18         	2.564187e-01	1.452960e-02	1.955641e-02
17.19         	2.252951e-01	1.446785e-02	1.945626e-02
17.2          	2.333780e-01	1.439646e-02	1.935171e-02
17.21         	2.248350e-01	1.433793e-02	1.925654e-02
17.22         	2.334423e-01	1.423834e-02	1.911681e-02
17.23         	2.561249e-01	1.415391e-02	1.896005e-02
17.24         	2.624534e-01	1.406267e-02	1.884069e-02
17.25         	2.693763e-01	1.394592e-02	1.870558e-02
17.26         	2.587771e-01	1.377176e-02	1.854973e-02
17.27         	2.516803e-01	1.359121e-02	1.841298e-02
17.28         	2.408134e-01	1.339877e-02	1.831950e-02
17.29         	2.153107e-01	1.322869e-02	1.826971e-02
17.3          	1.949956e-01	1.304723e-02	1.827276e-02
17.31         	1.867467e-01	1.286949e-02	1.835434e-02
17.32         	1.936985e-01	1.269192e-02	1.842714e-02
17.33         	2.185898e-01	1.251201e-02	1.859324e-02
17.34         	2.420897e-01	1.232164e-02	1.882730e-02
17.35         	2.463410e-01	1.209573e-02	1.914549e-02
17.36         	2.654507e-01	1.189472e-02	1.949067e-02
17.37         	2.804400e-01	1.170696e-02	1.992575e-02
17.38         	2.781151e-01	1.160512e-02	2.024349e-02
17.39         	2.713665e-01	1.150368e-02	2.057466e-02
17.4          	2.924778e-01	1.138563e-02	2.093190e-02
17.41         	2.890366e-01	1.130488e-02	2.126259e-02
17.42         	3.365951e-01	1.118995e-02	2.158284e-02
17.43         	3.377803e-01	1.114909e-02	2.176095e-02
17.44         	3.349511e-01	1.101743e-02	2.205694e-02
17.45         	3.335305e-01	1.096655e-02	2.218356e-02
17.46         	3.310785e-01	1.088533e-02	2.224890e-02
17.47         	3.474789e-01	1.089044e-02	2.225096e-02
17.48         	3.444387e-01	1.094977e-02	2.229871e-02
17.49         	3.415815e-01	1.118021e-02	2.223126e-02
17.5          	3.402696e-01	1.148781e-02	2.218667e-02
17.51         	3.545466e-01	1.179837e-02	2.217804e-02
17.52         	3.488800e-01	1.210799e-02	2.210050e-02
17.53         	3.559980e-01	1.248789e-02	2.195304e-02
17.54         	3.729563e-01	1.284890e-02	2.176427e-02
17.55         	3.554823e-01	1.317644e-02	2.153941e-02
17.56         	3.641232e-01	1.345219e-02	2.122771e-02
17.57         	3.537677e-01	1.379365e-02	2.098576e-02
17.58         	3.523590e-01	1.407392e-02	2.078529e-02
17.59         	3.237932e-01	1.432261e-02	2.064526e-02
17.6          	2.985535e-01	1.451679e-02	2.043685e-02
17.61         	2.792422e-01	1.462191e-02	2.032625e-02
17.62         	2.538075e-01	1.469791e-02	2.018982e-02
17.63         	2.605427e-01	1.468853e-02	2.004026e-02
17.64         	2.310510e-01	1.465204e-02	1.992941e-02
17.65         	2.317736e-01	1.458726e-02	1.980522e-02
17.66         	2.339232e-01	1.451080e-02	1.965365e-02
17.67         	2.454249e-01	1.444154e-02	1.951408e-02
17.68         	2.439461e-01	1.434282e-02	1.937127e-02
17.69         	2.460658e-01	1.421609e-02	1.920605e-02
17.7          	2.415398e-01	1.406463e-02	1.903432e-02
17.71         	2.451900e-01	1.385212e-02	1.887384e-02
17.72         	2.332734e-01	1.365561e-02	1.871269e-02
17.73         	2.350133e-01	1.347990e-02	1.856984e-02
17.74         	2.382808e-01	1.329856e-02	1.854251e-02
17.75         	2.240644e-01	1.312545e-02	1.854193e-02
17.76         	2.048947e-01	1.295457e-02	1.857726e-02
17.77         	2.047086e-01	1.276653e-02	1.866078e-02
17.78         	2.064599e-01	1.260838e-02	1.882196e-02
17.79         	2.207948e-01	1.243848e-02	1.904732e-02
17.8          	2.420526e-01	1.229110e-02	1.939308e-02
17.81         	2.918464e-01	1.216144e-02	1.984165e-02
17.82         	2.707330e-01	1.204307e-02	2.023165e-02
17.83         	2.723051e-01	1.196400e-02	2.061266e-02
17.84         	2.792549e-01	1.182655e-02	2.106264e-02
17.85         	3.017788e-01	1.169275e-02	2.142798e-02
17.86         	3.097026e-01	1.156787e-02	2.182732e-02
17.87         	3.322656e-01	1.146889e-02	2.211195e-02
17.88         	3.364905e-01	1.141285e-02	2.235724e-02
17.89         	3.399652e-01	1.131846e-02	2.261327e-02
17.9          	3.309841e-01	1.129969e-02	2.269964e-02
17.91         	3.266420e-01	1.128546e-02	2.271744e-02
17.92         	3.427760e-01	1.132461e-02	2.261664e-02
17.93         	3.363922e-01	1.142588e-02	2.252476e-02
17.94         	3.456971e-01	1.164460e-02	2.241232e-02
17.95         	3.518148e-01	1.195733e-02	2.229640e-02
17.96         	3.629936e-01	1.227506e-02	2.218766e-02
17.97         	3.612808e-01	1.265109e-02	2.217769e-02
